CODIGO ICCS;TIPO;PRESUNTO DELITO;TIPO DE ARMA;FECHA;HORA;GENERO;EDAD;NACIONALIDAD;ETNIA;PROVINCIA;CANTON;LATITUD;LONGITUD
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-19;12:00:00;MUJER;0;COLOMBIANO;MESTIZO/A;PICHINCHA;QUITO;-0.186754507;-78.479225636
2022101;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-01-19;00:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.206112512;-79.907791268
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-19;22:30:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.213631953;-79.790552786
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-19;16:00:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;CARCHI;MONTUFAR;0.5343245;-77.813673019
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-19;13:00:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.19900465;-79.899015039
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-19;15:50:00;MUJER;58;ECUATORIANO;MESTIZO/A;ESMERALDAS;ESMERALDAS;0.966758;-79.665199
1010902;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-19;13:15:00;HOMBRE;29;ECUATORIANO;MESTIZO/A;PICHINCHA;CAYAMBE;0.0337612;-78.146134648
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-19;23:30:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.164986189;-79.844887148
2022101;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-01-19;00:30:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.206102387;-79.907785964
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-19;23:30:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.164996642;-79.84490335
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-19;15:50:00;MUJER;35;ECUATORIANO;MESTIZO/A;ESMERALDAS;ESMERALDAS;0.966758;-79.665199
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-19;15:30:00;HOMBRE;28;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;ESMERALDAS;0.966437;-79.649306
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-19;22:30:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.1839074;-79.8561059
1010902;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-19;13:00:00;HOMBRE;37;ECUATORIANO;MESTIZO/A;PICHINCHA;CAYAMBE;0.0419175;-78.1438182
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-19;15:30:00;HOMBRE;17;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;ESMERALDAS;0.966437;-79.649306
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-01-20;02:00:00;HOMBRE;21;VENEZOLANO;MESTIZO/A;AZUAY;CUENCA;-2.90720189;-79.021300077
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-20;23:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.105019;-79.949662
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-20;23:20:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.270598419;-79.176630604
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-20;23:30:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.105977866;-79.949666262
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-20;23:30:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.105431065;-79.949676991
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-20;23:20:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.27059786;-79.176576146
1010902;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-21;18:20:00;HOMBRE;47;ECUATORIANO;SHUAR;MORONA SANTIAGO;TAISHA;-2.378240826;-77.50662232
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-21;16:30:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;0.137966496;-78.767992258
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-01-22;21:00:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.30509447;-78.948487287
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-01-22;02:00:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;SANTA ELENA;SALINAS;-2.3213918;-80.8862957
1032203;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-23;18:45:00;HOMBRE;47;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.2077411;-79.889144538
1032203;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-23;18:45:00;HOMBRE;54;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.2077411;-79.889144538
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-23;15:30:00;HOMBRE;32;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.152295649;-78.472316265
1032203;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-23;18:45:00;HOMBRE;61;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.2077411;-79.889144538
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-24;15:00:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.084341549;-79.984492064
1010202;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-24;23:50:00;MUJER;21;ECUATORIANO;MESTIZO/A;LOJA;CATAMAYO;-3.995814294;-79.322340488
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-24;15:00:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.084234332;-79.984449148
1010202;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-24;23:50:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;LOJA;CATAMAYO;-3.996092565;-79.320924282
1010202;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-24;23:50:00;HOMBRE;15;ECUATORIANO;SE DESCONOCE;LOJA;CATAMAYO;-3.996011458;-79.321053028
1010202;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-24;23:50:00;HOMBRE;28;ECUATORIANO;SE DESCONOCE;LOJA;CATAMAYO;-3.996019318;-79.320473671
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-24;10:00:00;HOMBRE;41;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.19271485;-79.940193555
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-01-24;22:30:00;HOMBRE;30;VENEZOLANO;MESTIZO/A;PICHINCHA;QUITO;-0.281783194;-78.471205831
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;14:30:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0507513;-79.4718213
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;14:30:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0507513;-79.4718213
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;14:30:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0507513;-79.4718213
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;14:30:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0513279;-79.4717172
1010202;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;01:30:00;HOMBRE;41;ECUATORIANO;MESTIZO/A;LOJA;CATAMAYO;-4.006769912;-79.352890849
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;14:00:00;MUJER;42;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.167557358;-78.477079868
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;14:30:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0507513;-79.4718213
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;23:40:00;HOMBRE;20;VENEZOLANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.2136337;-79.9336485
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;14:30:00;HOMBRE;40;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0507513;-79.4718213
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-01-25;14:30:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0507513;-79.4718213
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;14:30:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0507513;-79.4718213
1010202;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-25;05:00:00;HOMBRE;36;PERUANO;MESTIZO/A;LOJA;CATAMAYO;-3.985648034;-79.358282089
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-01-25;14:30:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0513279;-79.4717172
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-26;23:00:00;HOMBRE;16;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.067696802;-79.923176765
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;23:30:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.121416879;-79.952005148
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;12:00:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;CARCHI;TULCAN;0.823802391;-77.706931829
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-01-26;23:00:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.067604828;-79.923112392
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;12:00:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;CARCHI;TULCAN;0.823852844;-77.706733346
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-01-26;23:30:00;HOMBRE;13;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.122928607;-79.949752092
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;12:00:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;CARCHI;TULCAN;0.823542578;-77.706942558
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-01-26;18:25:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.2498017;-79.9090253
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-26;13:00:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;GUAYAS;MILAGRO;-2.124099509;-79.594053626
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;23:30:00;HOMBRE;40;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.123035822;-79.949612617
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;12:00:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;CARCHI;TULCAN;0.823986941;-77.706722617
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;12:00:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;CARCHI;TULCAN;0.823842117;-77.706754804
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;23:30:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.121395436;-79.951683283
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;23:30:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.12113812;-79.952048063
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;23:30:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.121348027;-79.951972961
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;12:00:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;CARCHI;TULCAN;0.823845301;-77.706824541
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;23:30:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.122939328;-79.949623346
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;23:30:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.121545536;-79.952005148
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-26;23:00:00;HOMBRE;26;ECUATORIANO;NEGRO/A;GUAYAS;GUAYAQUIL;-2.067696802;-79.923241138
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;12:00:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;CARCHI;TULCAN;0.823542578;-77.706899643
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;17:00:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;COTOPAXI;LATACUNGA;-0.87190362;-78.632114977
1010202;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;14:30:00;HOMBRE;36;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.305022721;-79.185676575
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;12:00:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;CARCHI;TULCAN;0.823830216;-77.70683527
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-26;12:00:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;CARCHI;TULCAN;0.823722938;-77.706899643
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-27;17:00:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.16877355;-79.892221999
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-27;19:00:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.0867782;-79.9630648
2022101;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-27;08:30:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;EL ORO;ARENILLAS;-3.550984046;-80.062104464
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-28;18:00:00;MUJER;20;VENEZOLANO;MESTIZO/A;PICHINCHA;QUITO;-0.276311552;-78.55384469
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-28;16:00:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.139693799;-79.936555624
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-28;18:00:00;MUJER;20;VENEZOLANO;MESTIZO/A;PICHINCHA;QUITO;-0.276292274;-78.553812504
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-01-28;13:20:00;HOMBRE;18;VENEZOLANO;MESTIZO/A;TUNGURAHUA;AMBATO;-1.252667822;-78.633141518
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-01-28;18:00:00;HOMBRE;28;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;PICHINCHA;QUITO;-0.276355389;-78.553887606
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-01-28;16:00:00;HOMBRE;0;VENEZOLANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.139692878;-79.936582446
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-01-28;16:00:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.139715242;-79.936442971
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-01-28;16:00:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.139372159;-79.941179752
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-29;15:00:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.189069;-79.889917
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-01-31;15:00:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.1787356;-79.810753
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-01-31;09:30:00;HOMBRE;15;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2.227670685;-79.917168617
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-01-31;09:30:00;HOMBRE;17;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2.227823874;-79.917136431
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-01;11:30:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;SUCUMBIOS;LAGO AGRIO;0.01619434;-76.884298325
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-01;11:30:00;HOMBRE;28;VENEZOLANO;MESTIZO/A;SUCUMBIOS;LAGO AGRIO;0.016346387;-76.884212494
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-02-02;19:00:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.2509729;-79.8761128
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-02-02;18:00:00;MUJER;22;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.2509729;-79.8761128
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-02-02;18:00:00;HOMBRE;24;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2.2509729;-79.8761128
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-02;19:30:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;MANABI;PEDERNALES;0.073518491;-80.048253536
1010902;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-02-03;21:00:00;HOMBRE;29;ECUATORIANO;MESTIZO/A;NAPO;TENA;-1.0353372;-77.6667382
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-03;22:00:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.118858256;-78.287917077
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-03;22:00:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.058186224;-78.345426488
1010902;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-04;19:35:00;HOMBRE;34;ECUATORIANO;INDÍGENA;IMBABURA;ANTONIO ANTE;0.3292748;-78.214546465
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-02-04;21:20:00;HOMBRE;36;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.146719444;-79.920225
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-02-04;21:20:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.146719444;-79.920225
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-02-04;21:20:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.146719444;-79.920225
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-02-04;21:20:00;HOMBRE;35;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.146719444;-79.920225
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-02-04;21:20:00;MUJER;43;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.146719444;-79.920225
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-02-04;13:30:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.221136;-78.520766
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-02-04;16:00:00;HOMBRE;41;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0307448;-79.4730515
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-05;12:00:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;GUAYAS;EMPALME;-1.0411244;-79.6477013
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-05;14:45:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;GUAYAS;PLAYAS;-2.637689;-80.379994
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-05;08:20:00;HOMBRE;43;ECUATORIANO;MONTUBIO/A;MANABI;PORTOVIEJO;-0.9982667;-80.4103958
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-05;14:00:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;LOS RIOS;QUINSALOMA;-1.202697338;-79.313124418
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-05;12:50:00;HOMBRE;33;ECUATORIANO;MESTIZO/A;CHIMBORAZO;CHAMBO;-1.7332275;-78.595526218
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-02-05;10:30:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.244494;-78.52806
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-02-05;08:15:00;MUJER;34;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.27773035;-78.553902981
